Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
80,Remove User3,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 57672, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 135, 'remote_port': 58478, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 58520, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 445, 'remote_port': 52690, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 139, 'remote_port': 52914, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 80, 'remote_port': 50683, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 443, 'remote_port': 59431, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.155')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-1.1,DiscoverNetworkServices Enterprise2,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.120.155': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.155')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.155')}]}}",1.1
81,Restore Enterprise1,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': 80, 'remote_port': 51538, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 27659, 'Connections': [{'local_port': 56131, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.155')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-1.1,ExploitRemoteService Enterprise2,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 56131, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.120.155')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.120.155': {'Processes': [{'Connections': [{'local_port': 56131, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.120.155'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.155')}], 'Sessions': [{'ID': 33, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",1.1
82,Restore Enterprise1,{'success': <TrinaryEnum.TRUE: 1>},-2.1,PrivilegeEscalate Enterprise2,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 33, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.120.155'), 'Subnet': IPv4Network('10.0.120.144/28')}]}, 'Op_Server0': {'Interface': [{'IP Address': IPv4Address('10.0.110.34')}]}}",2.1
83,Restore Enterprise2,{'success': <TrinaryEnum.TRUE: 1>},-1.1,DiscoverNetworkServices Op_Server0,{'success': <TrinaryEnum.TRUE: 1>},1.1
84,Remove Op_Server0,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 55954, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 21, 'remote_port': 51710, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices User1,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.187': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.214.187')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.214.187')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}]}}",0.1
85,Remove User3,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 55984, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 32546, 'Connections': [{'local_port': 49645, 'remote_port': 4444, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService User1,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 49645, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.214.187')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.214.187': {'Processes': [{'Connections': [{'local_port': 49645, 'remote_port': 4444, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.214.187'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'Sessions': [{'ID': 34, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
86,DecoyVsftpd User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User4': {'Processes': [{'PID': 5147, 'PPID': 1, 'Service Name': 'vsftpd', 'Username': 'ubuntu', 'Properties': ['rfi']}]}}",-0.1,PrivilegeEscalate User1,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 28578, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 28578, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
87,Analyse User2,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 50304, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 135, 'remote_port': 51140, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 55038, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 445, 'remote_port': 49633, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 139, 'remote_port': 54811, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 80, 'remote_port': 54851, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 443, 'remote_port': 52066, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices Enterprise1,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
88,Remove User3,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 55145, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 9390, 'Connections': [{'local_port': 50307, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService Enterprise1,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 50307, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.120.158')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 50307, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'Sessions': [{'ID': 35, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
89,Restore Enterprise1,{'success': <TrinaryEnum.TRUE: 1>},-1.1,PrivilegeEscalate Enterprise1,{'success': <TrinaryEnum.FALSE: 3>},1.1
90,Remove User3,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 49555, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 15260, 'Connections': [{'local_port': 59061, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService Enterprise1,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 59061, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.120.158')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 59061, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'Sessions': [{'ID': 36, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
91,Restore Enterprise1,{'success': <TrinaryEnum.TRUE: 1>},-1.1,PrivilegeEscalate Enterprise1,{'success': <TrinaryEnum.FALSE: 3>},1.1
92,Remove User3,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 53382, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService Enterprise1,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 51284, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.120.158')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 51284, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'Sessions': [{'ID': 37, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
93,Remove User3,{'success': <TrinaryEnum.TRUE: 1>},-1.1,PrivilegeEscalate Enterprise1,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Sessions': [{'Username': 'SYSTEM', 'ID': 37, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.120.158'), 'Subnet': IPv4Network('10.0.120.144/28')}]}}",1.1
94,Remove User3,{'success': <TrinaryEnum.TRUE: 1>},-1.1,DiscoverRemoteSystems enterprise_subnet,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.120.152': {'Interface': [{'IP Address': IPv4Address('10.0.120.152'), 'Subnet': IPv4Network('10.0.120.144/28')}]}, '10.0.120.158': {'Interface': [{'IP Address': IPv4Address('10.0.120.158'), 'Subnet': IPv4Network('10.0.120.144/28')}]}, '10.0.120.155': {'Interface': [{'IP Address': IPv4Address('10.0.120.155'), 'Subnet': IPv4Network('10.0.120.144/28')}]}, '10.0.120.156': {'Interface': [{'IP Address': IPv4Address('10.0.120.156'), 'Subnet': IPv4Network('10.0.120.144/28')}]}}",1.1
95,Remove User3,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 54007, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 135, 'remote_port': 58215, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 59570, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 445, 'remote_port': 54509, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 139, 'remote_port': 52167, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 80, 'remote_port': 58868, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 443, 'remote_port': 50475, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.155')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-1.1,DiscoverNetworkServices Enterprise2,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.120.155': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.120.155')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.155')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.155')}]}}",1.1
96,Restore Enterprise1,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 55322, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 8207, 'Connections': [{'local_port': 51559, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.155')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-1.1,ExploitRemoteService Enterprise2,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 51559, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.120.155')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.120.155': {'Processes': [{'Connections': [{'local_port': 51559, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.155'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.155'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.155')}], 'Sessions': [{'ID': 38, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",1.1
97,Restore Enterprise1,{'success': <TrinaryEnum.TRUE: 1>},-2.1,PrivilegeEscalate Enterprise2,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 38, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.120.155'), 'Subnet': IPv4Network('10.0.120.144/28')}]}, 'Op_Server0': {'Interface': [{'IP Address': IPv4Address('10.0.110.34')}]}}",2.1
98,Restore Enterprise2,{'success': <TrinaryEnum.TRUE: 1>},-1.1,DiscoverNetworkServices Op_Server0,{'success': <TrinaryEnum.TRUE: 1>},1.1
99,Remove Op_Server0,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 53920, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 21, 'remote_port': 55254, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices User1,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.187': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.214.187')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.214.187')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}]}}",0.1
