Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
66,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 3389, 'remote_port': 55961, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 6501, 'Connections': [{'local_port': 50182, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 50182, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 50182, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.RDP: 9>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 18, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
67,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
68,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 56471, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 56214, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 55984, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 49645, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 57288, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 54468, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 53290, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 50438, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
69,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 49633, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
70,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 139, 'remote_port': 52928, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 4621, 'Connections': [{'local_port': 55145, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 55145, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 55145, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMB: 4>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 19, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
71,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
72,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 49204, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 52507, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 59949, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 51170, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 49269, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 53956, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 55199, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 49555, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
73,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 50993, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
74,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 3389, 'remote_port': 51284, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 13639, 'Connections': [{'local_port': 49609, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 49609, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 49609, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.RDP: 9>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 20, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
75,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
76,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 58215, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 59570, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 54509, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 52167, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 58868, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 50475, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 50832, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 57888, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
77,DecoySmss Enterprise1,{},-0.1,ExploitRemoteService 10.0.11.20,{'success': <TrinaryEnum.FALSE: 3>},0.1
78,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 139, 'remote_port': 53130, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 12054, 'Connections': [{'local_port': 53029, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 53029, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 53029, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMB: 4>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 21, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
79,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
80,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 51318, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 59002, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 49488, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 55604, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 50428, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 50351, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 51315, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 56037, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
81,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 51483, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
82,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 139, 'remote_port': 53216, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 24199, 'Connections': [{'local_port': 56439, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 56439, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 56439, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMB: 4>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 22, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
83,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
